,year,gameid,league,teamname,side,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,result
13313,2021,ESPORTSTMNT03/1753204,DDH,Atomic México,Red,Camille,Seraphine,Renekton,Samira,Miss Fortune,Ornn,Lillia,Corki,Kai'Sa,Sett,1
13314,2021,ESPORTSTMNT03/1753210,LHE,Furious Gaming Chile,Blue,Gragas,Udyr,Hecarim,Galio,Twisted Fate,Renekton,Lillia,Azir,Kai'Sa,Rell,1
13315,2021,ESPORTSTMNT03/1753210,LHE,LDM Esports,Red,Seraphine,Zoe,Gangplank,Taliyah,Olaf,Camille,Sejuani,Ekko,Xayah,Rakan,0
13316,2021,ESPORTSTMNT03/1753217,CBLOLA,LOUD Academy,Blue,Graves,Olaf,Rell,Braum,Alistar,Irelia,Udyr,Orianna,Jhin,Thresh,1
13317,2021,ESPORTSTMNT03/1753217,CBLOLA,paiN Gaming Academy,Red,Kai'Sa,Camille,Samira,Syndra,Azir,Gnar,Hecarim,Seraphine,Aphelios,Nautilus,0
13318,2021,ESPORTSTMNT03/1753232,LHE,Dark Horse,Blue,Seraphine,Camille,Thresh,Zoe,Syndra,Aatrox,Hecarim,Azir,Ezreal,Leona,0
13319,2021,ESPORTSTMNT03/1753232,LHE,Kaos Latin Gamers Academy,Red,Kai'Sa,Rell,Udyr,Xayah,Sivir,Gnar,Graves,Sylas,Senna,Nautilus,1
13320,2021,ESPORTSTMNT03/1753238,DDH,Arctic Gaming México,Blue,Pantheon,Udyr,Gnar,Azir,Syndra,Gangplank,Olaf,Orianna,Kalista,Nautilus,1
13321,2021,ESPORTSTMNT03/1753238,DDH,Janus Esports,Red,Rell,Thresh,Seraphine,Samira,Xayah,Volibear,Shyvana,Ekko,Kai'Sa,Alistar,0
13322,2021,ESPORTSTMNT03/1753242,DDH,We Talent,Blue,Seraphine,Olaf,Senna,Alistar,Galio,Urgot,Graves,Orianna,Kai'Sa,Rakan,1
13323,2021,ESPORTSTMNT03/1753242,DDH,Respawn Esports,Red,Udyr,Twisted Fate,Rell,Gnar,Volibear,Renekton,Skarner,Azir,Xayah,Nautilus,0
13324,2021,ESPORTSTMNT03/1753257,DDH,Naguara Mexico,Blue,Galio,Olaf,Rell,Azir,Viktor,Cho'Gath,Sett,Orianna,Miss Fortune,Gragas,1
13325,2021,ESPORTSTMNT03/1753257,DDH,The Kings,Red,Aatrox,Udyr,Camille,Aphelios,Maokai,Gnar,Lillia,Syndra,Kai'Sa,Leona,0
13326,2021,ESPORTSTMNT03/1753274,DDH,LDM Mexico,Blue,Hecarim,Thresh,Seraphine,Xayah,Kalista,Gangplank,Taliyah,Orianna,Kai'Sa,Rell,1
13327,2021,ESPORTSTMNT03/1753274,DDH,Team Aze,Red,Udyr,Renekton,Camille,Lillia,Nidalee,Gnar,Graves,Syndra,Miss Fortune,Alistar,0
13328,2021,ESPORTSTMNT03/1753566,HM,Inaequalis,Blue,Rell,Lillia,Udyr,Camille,Aatrox,Gragas,Ivern,Yone,Ashe,Lulu,0
13329,2021,ESPORTSTMNT03/1753566,HM,Vikingekrig Esports,Red,Seraphine,Thresh,Kai'Sa,Draven,Ezreal,Gnar,Graves,Syndra,Senna,Braum,1
13330,2021,ESPORTSTMNT03/1753659,PGN,Romulea eSport,Blue,Seraphine,Twisted Fate,Udyr,Aatrox,Gnar,Renekton,Lillia,Azir,Kai'Sa,Taric,1
13331,2021,ESPORTSTMNT03/1753659,PGN,Axolotl,Red,Nidalee,Camille,Thresh,Gragas,LeBlanc,Gangplank,Olaf,Ryze,Vayne,Rell,0
13332,2021,ESPORTSTMNT03/1753694,HM,Dark Tigers,Blue,Nidalee,Graves,Camille,Nautilus,Blitzcrank,Gragas,Skarner,Azir,Kai'Sa,Thresh,0
13333,2021,ESPORTSTMNT03/1753694,HM,Inside Games,Red,Irelia,Draven,Seraphine,Vayne,Lucian,Aatrox,Hecarim,Galio,Ezreal,Rakan,1
13334,2021,ESPORTSTMNT03/1753744,PGN,Macko Esports,Blue,Nidalee,Camille,Seraphine,Renekton,Orianna,Gnar,Udyr,Corki,Aphelios,Thresh,1
13335,2021,ESPORTSTMNT03/1753744,PGN,aNc Outplayed,Red,Tristana,Lucian,Gangplank,Gragas,Syndra,Volibear,Lillia,Xerath,Kai'Sa,Nautilus,0
13336,2021,ESPORTSTMNT03/1753773,HM,BRUTE,Blue,Taliyah,Lillia,Thresh,Senna,Aphelios,Jax,Udyr,Viktor,Xayah,Galio,0
13337,2021,ESPORTSTMNT03/1753773,HM,eSuba,Red,Seraphine,Kai'Sa,Graves,Syndra,LeBlanc,Camille,Olaf,Vayne,Ashe,Rell,1
13338,2021,ESPORTSTMNT03/1753802,PGN,Samsung Morning Stars,Blue,Thresh,Udyr,Seraphine,Tahm Kench,Wukong,Shen,Kha'Zix,Orianna,Kai'Sa,Taric,0
13339,2021,ESPORTSTMNT03/1753802,PGN,Cyberground Gaming,Red,Rell,Camille,Olaf,Alistar,Leona,Gnar,Hecarim,Twisted Fate,Senna,Nautilus,1
13340,2021,ESPORTSTMNT03/1753864,PRM,EURONICS Gaming,Blue,Twisted Fate,Thresh,Samira,Jayce,Sylas,Ornn,Nocturne,Orianna,Kai'Sa,Alistar,0
13341,2021,ESPORTSTMNT03/1753864,PRM,Berlin International Gaming,Red,Udyr,Hecarim,Seraphine,Camille,Zoe,Gnar,Lillia,Ekko,Xayah,Rell,1
13342,2021,ESPORTSTMNT03/1753884,PGN,Mkers,Blue,Pantheon,Karma,Irelia,Renekton,,Gangplank,Olaf,Azir,Seraphine,Alistar,0
13343,2021,ESPORTSTMNT03/1753884,PGN,GGEsports,Red,Taliyah,Twisted Fate,Graves,Thresh,Gragas,Ryze,Udyr,Tristana,Samira,Rell,1
13344,2021,ESPORTSTMNT03/1753915,PRM,SK Gaming Prime,Blue,Twisted Fate,Seraphine,Udyr,Kai'Sa,Jhin,Renekton,Taliyah,Azir,Aphelios,Thresh,1
13345,2021,ESPORTSTMNT03/1753915,PRM,ad hoc gaming,Red,Karthus,Rell,Hecarim,Jarvan IV,Olaf,Gragas,Lillia,Lucian,Miss Fortune,Nautilus,0
13346,2021,ESPORTSTMNT03/1754020,DDH,Team Aze,Blue,Renekton,Camille,Seraphine,Wukong,Irelia,Gnar,Udyr,Viktor,Senna,Rell,1
13347,2021,ESPORTSTMNT03/1754020,DDH,Kings of the North,Red,Olaf,Galio,Volibear,Sivir,Ezreal,Gangplank,Sejuani,Orianna,Ashe,Sett,0
13348,2021,ESPORTSTMNT03/1754063,DDH,The Kings,Blue,Twisted Fate,Kindred,Orianna,Lucian,LeBlanc,Aatrox,Nidalee,Syndra,Jhin,Rell,0
13349,2021,ESPORTSTMNT03/1754063,DDH,We Talent,Red,Camille,Seraphine,Udyr,Renekton,Samira,Karma,Graves,Viktor,Kai'Sa,Alistar,1
13350,2021,ESPORTSTMNT03/1754092,DDH,Respawn Esports,Blue,Twisted Fate,Galio,Lillia,Alistar,Thresh,Malphite,Olaf,Viktor,Senna,Gragas,0
13351,2021,ESPORTSTMNT03/1754092,DDH,Arctic Gaming México,Red,Udyr,Seraphine,Rell,Azir,Syndra,Gnar,Kindred,Orianna,Kai'Sa,Leona,1
13352,2021,ESPORTSTMNT03/1754117,DDH,Janus Esports,Blue,Rell,Akali,Taliyah,Zoe,Twisted Fate,Udyr,Sejuani,Corki,Xayah,Thresh,0
13353,2021,ESPORTSTMNT03/1754117,DDH,LDM Mexico,Red,Hecarim,Alistar,Seraphine,Orianna,Syndra,Renekton,Lillia,Azir,Kai'Sa,Leona,1
13354,2021,ESPORTSTMNT03/1754171,DDH,Atomic México,Blue,Camille,Seraphine,Miss Fortune,Nautilus,Leona,Ornn,Lillia,Yone,Kai'Sa,Thresh,1
13355,2021,ESPORTSTMNT03/1754171,DDH,Naguara Mexico,Red,Aphelios,Samira,Udyr,Viktor,Zoe,Volibear,Sett,Orianna,Ashe,Karma,0
13356,2021,ESPORTSTMNT03/1754351,LEC,FC Schalke 04 Esports,Blue,Lillia,Kalista,Thresh,Xayah,Vayne,Gnar,Nidalee,Zoe,Kai'Sa,Galio,0
13357,2021,ESPORTSTMNT03/1754351,LEC,SK Gaming,Red,Twisted Fate,Udyr,Rell,Gangplank,Alistar,Renekton,Skarner,Azir,Jhin,Leona,1
13358,2021,ESPORTSTMNT03/1754407,LEC,Astralis,Blue,Senna,Twisted Fate,Thresh,Tahm Kench,Sylas,Renekton,Skarner,Corki,Xayah,Leona,0
13359,2021,ESPORTSTMNT03/1754407,LEC,G2 Esports,Red,Udyr,Kai'Sa,Rell,Rakan,Azir,Gragas,Jarvan IV,Ryze,Jhin,Alistar,1
13360,2021,ESPORTSTMNT03/1754443,LEC,Misfits Gaming,Blue,Twisted Fate,Azir,Kalista,Lucian,Tristana,Camille,Udyr,Orianna,Samira,Rell,0
13361,2021,ESPORTSTMNT03/1754443,LEC,Rogue,Red,Kai'Sa,Senna,Zoe,Jayce,Ashe,Gnar,Lillia,Syndra,Aphelios,Thresh,1
13362,2021,ESPORTSTMNT03/1754457,LEC,Team Vitality,Blue,Thresh,Samira,Renekton,Orianna,Volibear,Aatrox,Lillia,Seraphine,Xayah,Rell,1
13363,2021,ESPORTSTMNT03/1754457,LEC,Fnatic,Red,Udyr,Twisted Fate,Camille,Lucian,Miss Fortune,Wukong,Olaf,Ryze,Kai'Sa,Alistar,0
13364,2021,ESPORTSTMNT03/1754530,LCS,Counter Logic Gaming,Blue,Senna,Olaf,Seraphine,Hecarim,Tristana,Aatrox,Lillia,Zoe,Xayah,Rell,0
13365,2021,ESPORTSTMNT03/1754530,LCS,Cloud9,Red,Graves,Udyr,Samira,Orianna,Camille,Gragas,Rek'Sai,Ryze,Kai'Sa,Alistar,1
13366,2021,ESPORTSTMNT03/1754572,LCS,Dignitas,Blue,Senna,Yone,Thresh,Sylas,Syndra,Gnar,Jarvan IV,Azir,Seraphine,Alistar,1
13367,2021,ESPORTSTMNT03/1754572,LCS,FlyQuest,Red,Renekton,Udyr,Olaf,Graves,Kindred,Gangplank,Hecarim,Orianna,Kai'Sa,Rell,0
13368,2021,ESPORTSTMNT03/1754590,LCS,Golden Guardians,Blue,Seraphine,Syndra,Thresh,Samira,Renekton,Pantheon,Lillia,Yone,Kai'Sa,Gragas,0
13369,2021,ESPORTSTMNT03/1754590,LCS,Team Liquid,Red,Udyr,Olaf,Senna,Orianna,Gangplank,Camille,Hecarim,Azir,Tristana,Rell,1
13370,2021,ESPORTSTMNT03/1754625,LCS,TSM,Blue,Twisted Fate,Renekton,Senna,LeBlanc,Shen,Gnar,Nidalee,Azir,Kai'Sa,Galio,1
13371,2021,ESPORTSTMNT03/1754625,LCS,Evil Geniuses,Red,Udyr,Olaf,Pantheon,Lillia,Alistar,Gangplank,Hecarim,Ryze,Samira,Rell,0
13372,2021,ESPORTSTMNT03/1754648,LCS,Immortals,Blue,Senna,Renekton,Thresh,Sett,Alistar,Gragas,Hecarim,Azir,Draven,Rell,0
13373,2021,ESPORTSTMNT03/1754648,LCS,100 Thieves,Red,Udyr,Camille,Seraphine,Orianna,Tristana,Aatrox,Olaf,Twisted Fate,Kai'Sa,Nautilus,1
13374,2021,ESPORTSTMNT03/1754777,LCL,Unicorns of Love.CIS,Blue,Seraphine,Olaf,Thresh,Yone,Miss Fortune,Renekton,Taliyah,Ryze,Samira,Rell,1
13375,2021,ESPORTSTMNT03/1754777,LCL,RoX,Red,Udyr,Hecarim,Gnar,Azir,Orianna,Sion,Lillia,Cassiopeia,Vayne,Alistar,0
13376,2021,ESPORTSTMNT03/1754904,LEC,Rogue,Blue,Seraphine,Rell,Kai'Sa,Twisted Fate,Orianna,Shen,Lillia,Azir,Senna,Tahm Kench,1
13377,2021,ESPORTSTMNT03/1754904,LEC,Team Vitality,Red,Kalista,Renekton,Thresh,Gnar,Jayce,Camille,Udyr,Corki,Ezreal,Bard,0
13378,2021,ESPORTSTMNT03/1754970,LEC,MAD Lions KOI,Blue,Seraphine,Renekton,Rell,Gangplank,Lucian,Gnar,Udyr,Viktor,Senna,Tahm Kench,1
13379,2021,ESPORTSTMNT03/1754970,LEC,Fnatic,Red,Twisted Fate,Azir,Orianna,Aatrox,Ekko,Sett,Lillia,Syndra,Samira,Alistar,0
13380,2021,ESPORTSTMNT03/1755059,LLA,Isurus,Blue,Camille,Olaf,Rell,Sylas,Ryze,Gnar,Skarner,Twisted Fate,Kai'Sa,Alistar,0
13381,2021,ESPORTSTMNT03/1755059,LLA,XTEN Esports,Red,Seraphine,Senna,Udyr,Hecarim,Graves,Irelia,Lillia,Orianna,Xayah,Nautilus,1
13382,2021,ESPORTSTMNT03/1755076,LLA,Kaos Latin Gamers,Blue,Gnar,Zoe,Seraphine,Irelia,Graves,Gangplank,Skarner,Viktor,Kai'Sa,Rakan,0
13383,2021,ESPORTSTMNT03/1755076,LLA,INFINITY,Red,Camille,Olaf,Udyr,Renekton,Orianna,Sion,Hecarim,Azir,Xayah,Rell,1
13384,2021,ESPORTSTMNT03/1755087,LLA,Furious Gaming,Blue,Twisted Fate,Olaf,Udyr,Tahm Kench,Alistar,Wukong,Graves,Zoe,Kai'Sa,Rell,0
13385,2021,ESPORTSTMNT03/1755087,LLA,All Knights,Red,Seraphine,Lillia,Renekton,Syndra,Viktor,Gnar,Skarner,Azir,Maokai,Senna,1
13386,2021,ESPORTSTMNT03/1755098,LLA,Estral Esports,Blue,Azir,Gragas,Kai'Sa,Syndra,Samira,Ornn,Lillia,Orianna,Xayah,Alistar,0
13387,2021,ESPORTSTMNT03/1755098,LLA,Movistar R7,Red,Renekton,Udyr,Senna,Volibear,Ezreal,Camille,Nidalee,Twisted Fate,Vayne,Rell,1
13388,2021,ESPORTSTMNT03/1755245,HC,Dynamo Esports,Blue,Senna,Aphelios,Lillia,Syndra,Cassiopeia,Ornn,Karthus,Lucian,Samira,Rakan,0
13389,2021,ESPORTSTMNT03/1755245,HC,Vikingekrig Academy,Red,Evelynn,Seraphine,Udyr,Aatrox,Rell,Gnar,Olaf,Orianna,Kai'Sa,Alistar,1
13390,2021,ESPORTSTMNT03/1755269,LCL,Vega Squadron,Blue,Seraphine,Olaf,Twisted Fate,Rek'Sai,Jarvan IV,Ornn,Kayn,Orianna,Kai'Sa,Nautilus,0
13391,2021,ESPORTSTMNT03/1755269,LCL,RoX,Red,Udyr,Rell,Ivern,Skarner,Hecarim,Sion,Lillia,Azir,Aphelios,Thresh,1
13392,2021,ESPORTSTMNT03/1755292,HC,Team Universe,Blue,Camille,Renekton,Seraphine,Orianna,Lucian,Jayce,Jarvan IV,Syndra,Kai'Sa,Galio,1
13393,2021,ESPORTSTMNT03/1755292,HC,STOPWATCH eSports,Red,Senna,Hecarim,Rumble,Yone,Akali,Aatrox,Lillia,Azir,Xayah,Rakan,0
13394,2021,ESPORTSTMNT03/1755330,HC,Inside Games Challengers,Blue,Hecarim,Galio,Seraphine,Shen,Volibear,Gragas,Jarvan IV,Yasuo,Kai'Sa,Leona,0
13395,2021,ESPORTSTMNT03/1755330,HC,Dynamo Eclot Academy,Red,Senna,Udyr,,Twisted Fate,Azir,Camille,Graves,Akali,Xayah,Thresh,1
13396,2021,ESPORTSTMNT03/1755340,CBLOL,FURIA,Blue,Renekton,Olaf,Alistar,Galio,Syndra,Gnar,Lillia,Irelia,Kai'Sa,Rell,0
13397,2021,ESPORTSTMNT03/1755340,CBLOL,paiN Gaming,Red,Camille,Udyr,Orianna,Azir,Jayce,Sion,Hecarim,Zoe,Aphelios,Thresh,1
13398,2021,ESPORTSTMNT03/1755360,HC,Dark Tigers Academy,Blue,Azir,Hecarim,Olaf,Kai'Sa,Xayah,Gnar,Graves,Orianna,Senna,Tahm Kench,1
13399,2021,ESPORTSTMNT03/1755360,HC,Gaming Team Kravaře,Red,Udyr,Seraphine,Renekton,Volibear,Jax,Camille,Nidalee,Yone,Jhin,Pantheon,0
13400,2021,ESPORTSTMNT03/1755374,CBLOL,KaBuM! Esports,Blue,Seraphine,Kai'Sa,Thresh,Jayce,Ezreal,Gnar,Nidalee,Syndra,Senna,Alistar,1
13401,2021,ESPORTSTMNT03/1755374,CBLOL,Rensga eSports,Red,Udyr,Lillia,Camille,Rakan,Sion,Gangplank,Graves,Zoe,Jhin,Rell,0
13402,2021,ESPORTSTMNT03/1755398,HM,Dark Tigers,Blue,Galio,Graves,Kai'Sa,Gnar,Aatrox,Camille,Udyr,Ekko,Miss Fortune,Bard,0
13403,2021,ESPORTSTMNT03/1755398,HM,Vikingekrig Esports,Red,Hecarim,Seraphine,Gragas,Irelia,Syndra,Renekton,Lillia,Orianna,Aphelios,Thresh,1
13404,2021,ESPORTSTMNT03/1755401,CBLOL,RED Canids,Blue,Senna,Olaf,Graves,Azir,Malphite,Jax,Udyr,Seraphine,Xayah,Alistar,1
13405,2021,ESPORTSTMNT03/1755401,CBLOL,Cruzeiro eSports,Red,Camille,Lillia,Aphelios,Thresh,Janna,Sion,Taliyah,Syndra,Kai'Sa,Rell,0
13406,2021,ESPORTSTMNT03/1755432,CBLOL,INTZ,Blue,Syndra,Orianna,Jayce,Thresh,Azir,Gragas,Skarner,Yone,Kai'Sa,Nautilus,0
13407,2021,ESPORTSTMNT03/1755432,CBLOL,Flamengo MDL,Red,Camille,Olaf,Udyr,Irelia,Rumble,Gnar,Lillia,Viktor,Aphelios,Alistar,1
13408,2021,ESPORTSTMNT03/1755441,HM,SINNERS Esports,Blue,Jayce,Thresh,Senna,Nidalee,Taliyah,Sion,Hecarim,Orianna,Ezreal,Seraphine,1
13409,2021,ESPORTSTMNT03/1755441,HM,BRUTE,Red,Elise,Udyr,Kai'Sa,Sivir,Xayah,Mordekaiser,Jarvan IV,Yone,Aphelios,Rell,0
13410,2021,ESPORTSTMNT03/1755480,HM,Inside Games,Blue,Syndra,LeBlanc,Lillia,Azir,Orianna,Aatrox,Graves,Rumble,Soraka,Gragas,1
13411,2021,ESPORTSTMNT03/1755480,HM,Dynamo Eclot,Red,Seraphine,Senna,Hecarim,Camille,Malphite,Ornn,Kindred,Cassiopeia,Kai'Sa,Thresh,0
13412,2021,ESPORTSTMNT03/1755494,LCS,Dignitas,Blue,Senna,Kai'Sa,Hecarim,Syndra,Orianna,Gnar,Skarner,Azir,Kalista,Alistar,1
13413,2021,ESPORTSTMNT03/1755494,LCS,TSM,Red,Udyr,Seraphine,Thresh,Lillia,Nidalee,Lulu,Olaf,Corki,Samira,Rell,0
13414,2021,ESPORTSTMNT03/1755530,HM,Inaequalis,Blue,Graves,Rell,Olaf,Gragas,LeBlanc,Gnar,Elise,Yone,Senna,Galio,0
13415,2021,ESPORTSTMNT03/1755530,HM,eSuba,Red,Seraphine,Ivern,Thresh,Camille,Kassadin,Aatrox,Jarvan IV,Orianna,Jhin,Alistar,1
13416,2021,ESPORTSTMNT03/1755537,LCS,Immortals,Blue,Senna,Tristana,Yone,Orianna,Azir,Gangplank,Hecarim,Syndra,Ezreal,Rell,1
13417,2021,ESPORTSTMNT03/1755537,LCS,FlyQuest,Red,Udyr,Seraphine,Lillia,Kai'Sa,Kalista,Gnar,Skarner,Viktor,Aphelios,Thresh,0
13418,2021,ESPORTSTMNT03/1755552,LLA,Kaos Latin Gamers,Blue,Lillia,Kai'Sa,Renekton,Lucian,Tristana,Aatrox,Hecarim,Orianna,Jhin,Rell,0
13419,2021,ESPORTSTMNT03/1755552,LLA,Estral Esports,Red,Udyr,Seraphine,Camille,Syndra,Samira,Jayce,Nidalee,Zoe,Ezreal,Alistar,1
13420,2021,ESPORTSTMNT03/1755554,LCS,100 Thieves,Blue,Pantheon,Camille,Graves,Alistar,Yone,Aatrox,Olaf,Orianna,Kai'Sa,Rell,0
13421,2021,ESPORTSTMNT03/1755554,LCS,Golden Guardians,Red,Udyr,Renekton,Thresh,Gnar,Syndra,Gragas,Lillia,Tristana,Sivir,Janna,1
13422,2021,ESPORTSTMNT03/1755556,LLA,XTEN Esports,Blue,Senna,Rell,Zoe,Gangplank,Rakan,Gnar,Jarvan IV,Viktor,Kai'Sa,Galio,0
13423,2021,ESPORTSTMNT03/1755556,LLA,INFINITY,Red,Camille,Lillia,Udyr,Olaf,Graves,Sion,Hecarim,Azir,Xayah,Thresh,1
13424,2021,ESPORTSTMNT03/1755560,LLA,Isurus,Blue,Renekton,Lillia,Seraphine,Nidalee,Olaf,Jayce,Hecarim,Syndra,Senna,Nautilus,1
13425,2021,ESPORTSTMNT03/1755560,LLA,Furious Gaming,Red,Skarner,Udyr,Twisted Fate,Orianna,Zoe,Gnar,Neeko,Azir,Ezreal,Alistar,0
13426,2021,ESPORTSTMNT03/1755562,LCS,Team Liquid,Blue,Senna,Alistar,Olaf,Rek'Sai,Tristana,Renekton,Hecarim,Orianna,Aphelios,Tahm Kench,1
13427,2021,ESPORTSTMNT03/1755562,LCS,Cloud9,Red,Rell,Udyr,Azir,Kai'Sa,Nautilus,Gragas,Skarner,Lucian,Ashe,Thresh,0
13428,2021,ESPORTSTMNT03/1755573,LLA,All Knights,Blue,Kai'Sa,Twisted Fate,Rell,Vayne,Kalista,Gangplank,Skarner,Azir,Tahm Kench,Senna,1
13429,2021,ESPORTSTMNT03/1755573,LLA,Movistar R7,Red,Udyr,Olaf,Seraphine,Gnar,Aatrox,Sion,Hecarim,Zoe,Miss Fortune,Alistar,0
13430,2021,ESPORTSTMNT03/1755574,LCS,Evil Geniuses,Blue,Rell,Senna,Irelia,Gangplank,Malphite,Gnar,Lillia,Azir,Kai'Sa,Galio,1
13431,2021,ESPORTSTMNT03/1755574,LCS,Counter Logic Gaming,Red,Udyr,Seraphine,Olaf,Gragas,Rakan,Ornn,Graves,Corki,Samira,Alistar,0
13432,2021,ESPORTSTMNT03/1755849,LVP SL,Team Queso,Blue,Kai'Sa,Camille,Rell,Yone,Irelia,Gnar,Hecarim,Corki,Senna,Tahm Kench,1
13433,2021,ESPORTSTMNT03/1755849,LVP SL,UCAM Esports,Red,Seraphine,Thresh,Udyr,Ryze,Lucian,Wukong,Lillia,Galio,Jhin,Alistar,0
13434,2021,ESPORTSTMNT03/1755850,BL,Team 7AM,Blue,Yone,Lillia,Graves,Rell,Kai'Sa,Gragas,Skarner,Corki,Senna,Thresh,0
13435,2021,ESPORTSTMNT03/1755850,BL,4Elements Esports,Red,Olaf,Udyr,Seraphine,Renekton,Tahm Kench,Camille,Nidalee,Galio,Ezreal,Alistar,1
13436,2021,ESPORTSTMNT03/1755882,LVP SL,BCN Squad,Blue,Rell,Aphelios,Skarner,Tristana,Samira,Sett,Lillia,Viktor,Xayah,Seraphine,1
13437,2021,ESPORTSTMNT03/1755882,LVP SL,Giants,Red,Ivern,Senna,Kai'Sa,Galio,Rakan,Gnar,Udyr,Azir,Jhin,Alistar,0
13438,2021,ESPORTSTMNT03/1755914,BL,KRC Genk Esports,Blue,Seraphine,Camille,Thresh,Aatrox,Zoe,Volibear,Lillia,Azir,Ezreal,Leona,0
13439,2021,ESPORTSTMNT03/1755914,BL,Sector One,Red,Galio,Anivia,Kai'Sa,Renekton,Jhin,Gnar,Graves,Syndra,Senna,Tahm Kench,1
13440,2021,ESPORTSTMNT03/1755922,LVP SL,G2 Arctic,Blue,Gragas,Hecarim,Kai'Sa,Gnar,Malphite,Camille,Graves,Azir,Vayne,Lulu,0
13441,2021,ESPORTSTMNT03/1755922,LVP SL,S2V Esports,Red,Olaf,Seraphine,Rell,Udyr,Lillia,Renekton,Skarner,Ryze,Senna,Tahm Kench,1
13442,2021,ESPORTSTMNT03/1755941,BL,KV Mechelen Esports,Blue,Rell,Camille,Udyr,Riven,Wukong,Aatrox,Lillia,Sett,Heimerdinger,Pyke,1
13443,2021,ESPORTSTMNT03/1755941,BL,4Elements Esports,Red,Irelia,Seraphine,Renekton,Lucian,Yone,Hecarim,Skarner,Galio,Ezreal,Yuumi,0
13444,2021,ESPORTSTMNT03/1755952,LVP SL,Cream Real Betis,Blue,Zoe,Galio,Aatrox,,Nautilus,Gnar,Udyr,Orianna,Xayah,Alistar,0
13445,2021,ESPORTSTMNT03/1755952,LVP SL,eMonkeyz,Red,Seraphine,Azir,Senna,Ekko,Syndra,Wukong,Olaf,Viktor,Kai'Sa,Gragas,1
13446,2021,ESPORTSTMNT03/1755958,BL,Sector One,Blue,Hecarim,Seraphine,Camille,Jayce,Twisted Fate,Gnar,Udyr,Orianna,Kai'Sa,Alistar,0
13447,2021,ESPORTSTMNT03/1755958,BL,Ion Squad,Red,Olaf,Lillia,Aphelios,Renekton,Azir,Aatrox,Jarvan IV,Syndra,Samira,Thresh,1
13448,2021,ESPORTSTMNT03/1755982,LVP SL,Movistar KOI,Blue,Camille,Seraphine,Lillia,Skarner,Malphite,Gnar,Graves,Ryze,Kai'Sa,Nautilus,1
13449,2021,ESPORTSTMNT03/1755982,LVP SL,MAD Lions Madrid,Red,Thresh,Rakan,Udyr,Rell,Alistar,Renekton,Nidalee,Azir,Aphelios,Gragas,0
13450,2021,ESPORTSTMNT03/1756049,LPLOL,Boavista FC,Blue,Morgana,Jayce,Udyr,Syndra,Zoe,Kennen,Lillia,Qiyana,Xayah,Bard,0
13451,2021,ESPORTSTMNT03/1756049,LPLOL,White Dragons,Red,Ekko,Nunu & Willump,Seraphine,Karma,Blitzcrank,Neeko,Skarner,Renekton,Senna,Tahm Kench,1
13452,2021,ESPORTSTMNT03/1756372,PRM,MOUZ NXT,Blue,Kai'Sa,Skarner,Riven,Sion,Malphite,Renekton,Udyr,Azir,Ezreal,Galio,0
13453,2021,ESPORTSTMNT03/1756372,PRM,SK Gaming Prime,Red,Irelia,Seraphine,Rell,Bard,Karma,Gragas,Hecarim,Orianna,Karthus,Senna,1
13454,2021,ESPORTSTMNT03/1756374,UL,Gentlemen's Gaming,Blue,Taliyah,Renekton,Thresh,Camille,Gangplank,Ornn,Graves,Corki,Kai'Sa,Alistar,0
13455,2021,ESPORTSTMNT03/1756374,UL,AGO ROGUE,Red,Rell,Skarner,Seraphine,Zoe,Ryze,Gnar,Udyr,Azir,Senna,Tahm Kench,1
13456,2021,ESPORTSTMNT03/1756398,DL,LowLandLions,Blue,Rell,Graves,Thresh,Hecarim,Olaf,Gragas,Lillia,Ekko,Xayah,Alistar,0
13457,2021,ESPORTSTMNT03/1756398,DL,PSV Esports,Red,Udyr,Seraphine,Kalista,Lucian,Yone,Camille,Kayn,Ryze,Kai'Sa,Galio,1
13458,2021,ESPORTSTMNT03/1756412,UL,Illuminar Gaming,Blue,Thresh,Senna,Rell,Samira,Ezreal,Gnar,Graves,Syndra,Kai'Sa,Galio,1
13459,2021,ESPORTSTMNT03/1756412,UL,devils.one x Kiedyś Miałem Team,Red,Seraphine,Camille,Azir,Cassiopeia,Renekton,Gragas,Lillia,Irelia,Vayne,Alistar,0
13460,2021,ESPORTSTMNT03/1756413,DL,mCon esports,Blue,Yorick,Senna,Seraphine,Ekko,Karma,Camille,Hecarim,Orianna,Kai'Sa,Maokai,1
13461,2021,ESPORTSTMNT03/1756413,DL,Team THRLL,Red,Aurelion Sol,LeBlanc,Udyr,Ahri,Anivia,Fiora,Lillia,Yone,Jinx,Rell,0
13462,2021,ESPORTSTMNT03/1756420,PRM,ad hoc gaming,Blue,Gragas,Twisted Fate,Samira,Gnar,Corki,Renekton,Taliyah,Azir,Xayah,Rell,0
13463,2021,ESPORTSTMNT03/1756420,PRM,Berlin International Gaming,Red,Udyr,Seraphine,Senna,Lillia,Skarner,Kennen,Graves,Ryze,Kai'Sa,Alistar,1
13464,2021,ESPORTSTMNT03/1756441,PRM,GamerLegion,Blue,Jayce,Camille,Taliyah,Alistar,Bard,Gnar,Lillia,Orianna,Senna,Sion,1
