,year,gameid,league,teamname,side,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,result
1374,2017,2448-2264,LSPL,Game Talents,Blue,Jarvan IV,Jayce,Tahm Kench,Orianna,Cassiopeia,Kennen,Gragas,Galio,Varus,Lulu,0
1375,2017,2448-2264,LSPL,Oh My God Academy,Red,Syndra,Nidalee,Thresh,Shen,Kennen,Shen,Lee Sin,Kassadin,Ashe,Braum,1
1376,2017,2449-2267,LSPL,Moss Seven Club,Blue,Thresh,Renekton,Jayce,Bard,Lulu,Shen,Lee Sin,Ekko,Ashe,Braum,1
1377,2017,2449-2267,LSPL,Team Hurricane,Red,LeBlanc,Elise,Galio,Syndra,Ahri,Kennen,Gragas,Taliyah,Caitlyn,Karma,0
1378,2017,2449-2268,LSPL,Moss Seven Club,Blue,Thresh,Renekton,Kennen,Karma,Lulu,Fizz,Lee Sin,Galio,Ashe,Braum,0
1379,2017,2449-2268,LSPL,Team Hurricane,Red,Shen,LeBlanc,Elise,Varus,Jarvan IV,Fiora,Gragas,Syndra,Caitlyn,Bard,1
1380,2017,2449-2270,LSPL,Moss Seven Club,Blue,Thresh,Renekton,Caitlyn,Bard,Lulu,Galio,Lee Sin,Ekko,Xayah,Braum,0
1381,2017,2449-2270,LSPL,Team Hurricane,Red,Shen,LeBlanc,Elise,Varus,Twitch,Kennen,Gragas,Karma,Ashe,Malzahar,1
1382,2017,2450-2289,LSPL,Young Glory,Blue,Fiora,Nidalee,Galio,Tahm Kench,Leona,Rumble,Elise,Taliyah,Jhin,Zyra,0
1383,2017,2450-2289,LSPL,Game Talents,Red,Thresh,Zac,Syndra,Aurelion Sol,Viktor,Kennen,Lee Sin,Orianna,Varus,Braum,1
1384,2017,2450-2290,LSPL,Young Glory,Blue,Fiora,Kennen,Elise,Orianna,Zyra,Camille,Lee Sin,Viktor,Varus,Braum,1
1385,2017,2450-2290,LSPL,Game Talents,Red,Thresh,Zac,Syndra,Taliyah,Rumble,Galio,Kha'Zix,Kassadin,Caitlyn,Tahm Kench,0
1386,2017,2450-2291,LSPL,Game Talents,Blue,Lee Sin,Thresh,Syndra,Zyra,Tahm Kench,Kled,Zac,Orianna,Twitch,Braum,1
1387,2017,2450-2291,LSPL,Young Glory,Red,Kennen,Elise,Fiora,Jarvan IV,Ashe,Rumble,Nidalee,Galio,Varus,Taric,0
1388,2017,2451-2292,LSPL,Legend Dragon,Blue,Syndra,Kennen,LeBlanc,Orianna,Ekko,Shen,Elise,Karma,Varus,Zyra,0
1389,2017,2451-2292,LSPL,Moss Seven Club,Red,Zac,Galio,Fiora,Jayce,Lucian,Jarvan IV,Gragas,Viktor,Ashe,Thresh,1
1390,2017,2451-2293,LSPL,Legend Dragon,Blue,Syndra,Kennen,LeBlanc,Orianna,Viktor,Gangplank,Elise,Jayce,Caitlyn,Thresh,0
1391,2017,2451-2293,LSPL,Moss Seven Club,Red,Zac,Galio,Fiora,Varus,Shen,Jarvan IV,Gragas,Karma,Ashe,Tahm Kench,1
1392,2017,2452-2294,LSPL,DS Gaming,Blue,LeBlanc,Kennen,Fiora,Rumble,Taliyah,Jarvan IV,Elise,Jayce,Kalista,Thresh,0
1393,2017,2452-2294,LSPL,Young Miracles,Red,Zac,Galio,Caitlyn,Orianna,Syndra,Camille,Lee Sin,Karma,Varus,Tahm Kench,1
1394,2017,2452-2295,LSPL,Young Miracles,Blue,Ashe,Syndra,Orianna,Fiora,Kassadin,Shen,Zac,Taliyah,Varus,Zyra,1
1395,2017,2452-2295,LSPL,DS Gaming,Red,Kennen,LeBlanc,Galio,Jayce,Rumble,Renekton,Lee Sin,Ahri,Caitlyn,Bard,0
1396,2017,2453-2296,LSPL,Joy Dream,Blue,Thresh,Galio,Kennen,Shen,LeBlanc,Fiora,Lee Sin,Twisted Fate,Varus,Zyra,1
1397,2017,2453-2296,LSPL,Team Fighter,Red,Syndra,Elise,Zac,Kled,Kassadin,Gragas,Kha'Zix,Orianna,Ashe,Karma,0
1398,2017,2453-2297,LSPL,Team Fighter,Blue,,,,,,Rumble,Jayce,Galio,Varus,Blitzcrank,1
1399,2017,2453-2297,LSPL,Joy Dream,Red,,,,,,Jarvan IV,Graves,Orianna,Caitlyn,Karma,0
1400,2017,2453-2298,LSPL,Joy Dream,Blue,Galio,Rumble,Thresh,Shen,Gragas,Renekton,Elise,Ekko,Caitlyn,Braum,1
1401,2017,2453-2298,LSPL,Team Fighter,Red,Fiora,Lee Sin,Zac,Kled,Tahm Kench,Jarvan IV,Graves,Syndra,Varus,Blitzcrank,0
1402,2017,2454-2299,LSPL,Oh My God Academy,Blue,Fiora,Elise,Jayce,Jarvan IV,Kha'Zix,Fizz,Lee Sin,Orianna,Caitlyn,Thresh,0
1403,2017,2454-2299,LSPL,Royal Club,Red,Shen,Galio,Zac,Kennen,Renekton,Kled,Gragas,Kassadin,Ashe,Braum,1
1404,2017,2454-2300,LSPL,Oh My God Academy,Blue,Elise,Fiora,Jayce,Kassadin,Caitlyn,Kennen,Nidalee,Ekko,Xayah,Braum,1
1405,2017,2454-2300,LSPL,Royal Club,Red,Shen,Zac,Galio,Ashe,Varus,Jarvan IV,Lee Sin,LeBlanc,Kalista,Thresh,0
1406,2017,2454-2301,LSPL,Royal Club,Blue,Shen,Nidalee,Thresh,Caitlyn,Lulu,Kennen,Gragas,Orianna,Ashe,Braum,1
1407,2017,2454-2301,LSPL,Oh My God Academy,Red,Zac,Galio,Elise,Kassadin,Ivern,Fiora,Graves,Syndra,Varus,Karma,0
1408,2017,2455-2302,LSPL,Team Hurricane,Blue,Thresh,Kennen,Kha'Zix,Syndra,Orianna,Galio,Gragas,Jayce,Varus,Nami,0
1409,2017,2455-2302,LSPL,Vici Gaming,Red,Elise,Fiora,Zac,Jarvan IV,Zyra,Shen,Lee Sin,Viktor,Caitlyn,Karma,1
1410,2017,2455-2303,LSPL,Team Hurricane,Blue,Thresh,Shen,Kha'Zix,Syndra,Karma,Lucian,Gragas,Galio,Xayah,Bard,1
1411,2017,2455-2303,LSPL,Vici Gaming,Red,Elise,Zac,Tahm Kench,Varus,Ashe,Kennen,Lee Sin,Ekko,Caitlyn,Braum,0
1412,2017,2455-2308,LSPL,Team Hurricane,Blue,Thresh,Shen,Kha'Zix,Ashe,Varus,Lucian,Gragas,Ahri,Caitlyn,Bard,0
1413,2017,2455-2308,LSPL,Vici Gaming,Red,Zac,Elise,Galio,Jayce,Syndra,Kennen,Lee Sin,Orianna,Ziggs,Tahm Kench,1
1414,2017,2456-2304,LSPL,Young Miracles,Blue,Ashe,Kennen,LeBlanc,Lee Sin,Kha'Zix,Renekton,Elise,Fizz,Sivir,Tahm Kench,0
1415,2017,2456-2304,LSPL,Moss Seven Club,Red,Zac,Fiora,Galio,Ekko,Taliyah,Kled,Gragas,Syndra,Varus,Thresh,1
1416,2017,2456-2305,LSPL,Young Miracles,Blue,Kennen,Thresh,LeBlanc,Tahm Kench,Jarvan IV,Shen,Elise,Taliyah,Ashe,Karma,0
1417,2017,2456-2305,LSPL,Moss Seven Club,Red,Zac,Fiora,Galio,Zyra,Braum,Jayce,Gragas,Syndra,Varus,Bard,1
1418,2017,2457-2306,LSPL,Young Glory,Blue,Varus,Caitlyn,Elise,Ahri,Orianna,Rumble,Lee Sin,Aurelion Sol,Ashe,Zyra,1
1419,2017,2457-2306,LSPL,DS Gaming,Red,Thresh,Zac,Galio,Syndra,LeBlanc,Jarvan IV,Graves,Taliyah,Lucian,Braum,0
1420,2017,2457-2307,LSPL,DS Gaming,Blue,Thresh,Rumble,Galio,Zyra,Syndra,Jayce,Rek'Sai,Taliyah,Caitlyn,Malzahar,0
1421,2017,2457-2307,LSPL,Young Glory,Red,Zac,Elise,Graves,Bard,Ahri,Kennen,Lee Sin,Viktor,Ashe,Braum,1
1422,2017,2458-2312,LSPL,Game Talents,Blue,Thresh,Jayce,Galio,Kassadin,LeBlanc,Kled,Elise,Vladimir,Varus,Zyra,0
1423,2017,2458-2312,LSPL,Legend Dragon,Red,Kennen,Zac,Fiora,Orianna,Taliyah,Shen,Gragas,Lucian,Caitlyn,Tahm Kench,1
1424,2017,2458-2313,LSPL,Game Talents,Blue,Jayce,Lucian,Galio,Zed,Gragas,Gangplank,Elise,Kassadin,Ashe,Bard,1
1425,2017,2458-2313,LSPL,Legend Dragon,Red,Kennen,Zac,Fiora,Kled,Renekton,Jarvan IV,Kha'Zix,LeBlanc,Caitlyn,Tahm Kench,0
1426,2017,2458-2314,LSPL,Game Talents,Blue,Zilean,Syndra,Elise,Shen,Jayce,Rumble,Kha'Zix,Galio,Twitch,Tahm Kench,1
1427,2017,2458-2314,LSPL,Legend Dragon,Red,Kennen,Zac,Fiora,Orianna,Kled,Gragas,Lee Sin,Cassiopeia,Varus,Thresh,0
1428,2017,2459-2316,LSPL,Team Hurricane,Blue,LeBlanc,Fiora,Karma,Rumble,Kassadin,Shen,Elise,Syndra,Ashe,Braum,0
1429,2017,2459-2316,LSPL,Royal Club,Red,Kennen,Zac,Galio,Renekton,Jarvan IV,Kled,Gragas,Jayce,Caitlyn,Thresh,1
1430,2017,2459-2317,LSPL,Royal Club,Blue,Kennen,Fiora,Thresh,Taliyah,Syndra,Renekton,Gragas,Kassadin,Ashe,Tahm Kench,1
1431,2017,2459-2317,LSPL,Team Hurricane,Red,Zac,Jayce,Galio,Braum,Kled,Jarvan IV,Lee Sin,Karma,Caitlyn,Bard,0
1432,2017,2460-2318,LSPL,Vici Gaming,Blue,Renekton,Elise,Jayce,Tahm Kench,Braum,Fiora,Kha'Zix,Orianna,Kog'Maw,Thresh,1
1433,2017,2460-2318,LSPL,Joy Dream,Red,Galio,Zac,Kennen,Ashe,Gragas,Jarvan IV,Lee Sin,Syndra,Varus,Zyra,0
1434,2017,2460-2319,LSPL,Joy Dream,Blue,Galio,Kennen,Thresh,Ashe,Caitlyn,Renekton,Gragas,LeBlanc,Varus,Zyra,0
1435,2017,2460-2319,LSPL,Vici Gaming,Red,Zac,Fiora,Elise,Lulu,Tahm Kench,Rumble,Lee Sin,Karma,Twitch,Bard,1
1436,2017,2461-2320,LSPL,Team Fighter,Blue,Kennen,Syndra,Karma,Orianna,Ashe,Rumble,Gragas,Jayce,Kalista,Thresh,1
1437,2017,2461-2320,LSPL,Oh My God Academy,Red,Zac,Galio,Fiora,Renekton,Shen,Jarvan IV,Elise,Viktor,Caitlyn,Braum,0
1438,2017,2461-2322,LSPL,Oh My God Academy,Blue,Jayce,Gragas,Jarvan IV,Rumble,Caitlyn,Kennen,Nidalee,Orianna,Ashe,Bard,0
1439,2017,2461-2322,LSPL,Team Fighter,Red,Thresh,Galio,Zac,Ekko,Lee Sin,Kled,Elise,Syndra,Varus,Karma,1
1440,2017,2462-2344,LSPL,Oh My God Academy,Blue,Kennen,Elise,Fiora,Renekton,Kled,Rumble,Zac,Jayce,Caitlyn,Bard,1
1441,2017,2462-2344,LSPL,Joy Dream,Red,Galio,Thresh,Syndra,Orianna,Shen,Jarvan IV,Nidalee,Kassadin,Varus,Rakan,0
1442,2017,2462-2345,LSPL,Joy Dream,Blue,Galio,Kennen,Elise,Shen,Jarvan IV,Olaf,Lee Sin,Syndra,Caitlyn,Thresh,0
1443,2017,2462-2345,LSPL,Oh My God Academy,Red,Zac,Fiora,LeBlanc,Kled,Renekton,Rumble,Gragas,Vladimir,Xayah,Braum,1
1444,2017,2463-2346,LSPL,Young Glory,Blue,Gragas,LeBlanc,Elise,Lee Sin,Fizz,Gangplank,Jarvan IV,Syndra,Jhin,Thresh,1
1445,2017,2463-2346,LSPL,Moss Seven Club,Red,Rumble,Zac,Galio,Varus,Caitlyn,Shen,Rengar,Ekko,Ashe,Braum,0
1446,2017,2463-2347,LSPL,Young Glory,Blue,Gragas,LeBlanc,Zac,Shen,Kled,Camille,Elise,Orianna,Caitlyn,Tahm Kench,1
1447,2017,2463-2347,LSPL,Moss Seven Club,Red,Rumble,Galio,Syndra,Viktor,Jarvan IV,Fizz,Rengar,Karma,Ashe,Thresh,0
1448,2017,2464-2348,LSPL,Vici Gaming,Blue,Gragas,Fiora,Elise,Caitlyn,Varus,Camille,Lee Sin,Karma,Kog'Maw,Tahm Kench,1
1449,2017,2464-2348,LSPL,Royal Club,Red,Kennen,Galio,Zac,Shen,Renekton,Jarvan IV,Kha'Zix,Kassadin,Ashe,Thresh,0
1450,2017,2464-2349,LSPL,Vici Gaming,Blue,Elise,Fiora,Gragas,Thresh,Renekton,Poppy,Lee Sin,Karma,Kog'Maw,Braum,1
1451,2017,2464-2349,LSPL,Royal Club,Red,Kennen,Galio,Zac,Shen,Tahm Kench,Camille,Kha'Zix,Kassadin,Caitlyn,Bard,0
1452,2017,2465-2350,LSPL,DS Gaming,Blue,Jayce,Gragas,Zac,Taliyah,Kennen,Jarvan IV,Kha'Zix,Galio,Twitch,Braum,0
1453,2017,2465-2350,LSPL,Team Fighter,Red,Fiora,Elise,Caitlyn,Ashe,Varus,Shen,Lee Sin,Kassadin,Kalista,Thresh,1
1454,2017,2465-2351,LSPL,Team Fighter,Blue,Fiora,Caitlyn,Syndra,Ahri,LeBlanc,Kled,Gragas,Karma,Varus,Thresh,0
1455,2017,2465-2351,LSPL,DS Gaming,Red,Zac,Galio,Elise,Kassadin,Jayce,Renekton,Graves,Orianna,Kalista,Tahm Kench,1
1456,2017,2465-2352,LSPL,DS Gaming,Blue,Kassadin,Jayce,Kalista,Taliyah,LeBlanc,Galio,Graves,Syndra,Ashe,Alistar,1
1457,2017,2465-2352,LSPL,Team Fighter,Red,Fiora,Elise,Zac,Tahm Kench,Braum,Kled,Lee Sin,Cassiopeia,Caitlyn,Thresh,0
1458,2017,2466-2353,LSPL,Young Miracles,Blue,Syndra,Gragas,Elise,Cassiopeia,Zilean,Rumble,Rek'Sai,Galio,Jhin,Braum,0
1459,2017,2466-2353,LSPL,Legend Dragon,Red,Taliyah,Zac,LeBlanc,Kennen,Renekton,Shen,Lee Sin,Malzahar,Caitlyn,Brand,1
1460,2017,2466-2354,LSPL,Legend Dragon,Blue,Kennen,Syndra,Thresh,Renekton,Rumble,Jarvan IV,Lee Sin,Lucian,Caitlyn,Tahm Kench,0
1461,2017,2466-2354,LSPL,Young Miracles,Red,Galio,Zac,Elise,Shen,Braum,Kled,Gragas,Jayce,Varus,Zyra,1
1462,2017,2466-2355,LSPL,Legend Dragon,Blue,Kennen,LeBlanc,Jayce,Taliyah,Fiora,Jarvan IV,Gragas,Zilean,Caitlyn,Tahm Kench,1
1463,2017,2466-2355,LSPL,Young Miracles,Red,Galio,Zac,Elise,Orianna,Karma,Renekton,Lee Sin,Cassiopeia,Kalista,Thresh,0
1464,2017,2467-2356,LSPL,Team Hurricane,Blue,Kassadin,Kennen,Fiora,Vladimir,Syndra,Renekton,Lee Sin,Zilean,Caitlyn,Bard,1
1465,2017,2467-2356,LSPL,Game Talents,Red,Zac,Elise,Galio,Thresh,Zyra,Kled,Kha'Zix,Orianna,Varus,Braum,0
1466,2017,2467-2357,LSPL,Game Talents,Blue,Lee Sin,Caitlyn,Elise,Zilean,Zyra,Gangplank,Zac,Orianna,Jhin,Tahm Kench,0
1467,2017,2467-2357,LSPL,Team Hurricane,Red,Kassadin,Kennen,Galio,Thresh,Bard,Fiora,Gragas,Ekko,Varus,Braum,1
1468,2017,2468-2358,LSPL,Vici Gaming,Blue,Thresh,Caitlyn,Fiora,Syndra,Orianna,Camille,Kha'Zix,Galio,Varus,Tahm Kench,1
1469,2017,2468-2358,LSPL,Oh My God Academy,Red,Karma,Kennen,Zac,Kog'Maw,Kled,Shen,Gragas,Viktor,Xayah,Braum,0
1470,2017,2468-2359,LSPL,Oh My God Academy,Blue,Elise,Varus,Karma,Jayce,Camille,Kennen,Rek'Sai,Kled,Twitch,Thresh,0
1471,2017,2468-2359,LSPL,Vici Gaming,Red,Zac,Galio,Caitlyn,Syndra,Orianna,Pantheon,Lee Sin,Kassadin,Kog'Maw,Braum,1
1472,2017,2469-2360,LSPL,Young Glory,Blue,Gragas,Fiora,Zac,Kha'Zix,Jarvan IV,Rumble,Elise,Syndra,Jhin,Zyra,0
1473,2017,2469-2360,LSPL,Royal Club,Red,Kennen,Galio,Lee Sin,Jayce,Lucian,Kled,Olaf,Kassadin,Caitlyn,Tahm Kench,1
1474,2017,2469-2361,LSPL,Young Glory,Blue,Kassadin,Fiora,Kled,Zac,Varus,Camille,Jarvan IV,Syndra,Caitlyn,Tahm Kench,1
1475,2017,2469-2361,LSPL,Royal Club,Red,Kennen,Galio,Lee Sin,Kha'Zix,Elise,Jax,Gragas,Ekko,Twitch,Braum,0
1476,2017,2469-2362,LSPL,Young Glory,Blue,Kassadin,Fiora,Kled,LeBlanc,Fizz,Camille,Gragas,Syndra,Caitlyn,Lulu,1
1477,2017,2469-2362,LSPL,Royal Club,Red,Kennen,Galio,Lee Sin,Braum,Karma,Shen,Kha'Zix,Orianna,Xayah,Tahm Kench,0
1478,2017,2470-2366,LSPL,Joy Dream,Blue,LeBlanc,Thresh,Galio,Ekko,Fizz,Renekton,Elise,Syndra,Jhin,Tahm Kench,0
1479,2017,2470-2366,LSPL,Moss Seven Club,Red,Zac,Kassadin,Fiora,Caitlyn,Varus,Kled,Gragas,Vladimir,Ashe,Zyra,1
1480,2017,2470-2368,LSPL,Moss Seven Club,Blue,Fiora,Kassadin,Caitlyn,Syndra,Jayce,Jarvan IV,Elise,LeBlanc,Ashe,Bard,1
1481,2017,2470-2368,LSPL,Joy Dream,Red,Zac,Galio,Thresh,Zyra,Shen,Renekton,Gragas,Orianna,Varus,Karma,0
1482,2017,2471-2369,LSPL,Team Fighter,Blue,Fiora,Kennen,Renekton,Bard,Thresh,Jarvan IV,Elise,Syndra,Kog'Maw,Lulu,0
1483,2017,2471-2369,LSPL,Team Hurricane,Red,Kassadin,Galio,Kalista,Kled,Shen,Jayce,Gragas,Ekko,Caitlyn,Braum,1
1484,2017,2471-2370,LSPL,Team Hurricane,Blue,Kassadin,Kalista,Thresh,Orianna,,Renekton,Nidalee,Corki,Caitlyn,Blitzcrank,1
1485,2017,2471-2370,LSPL,Team Fighter,Red,Galio,Elise,Bard,Syndra,Lee Sin,Gragas,Jayce,Ahri,Jhin,Karma,0
1486,2017,2472-2371,LSPL,Game Talents,Blue,Caitlyn,Thresh,Zac,Zyra,Bard,Kennen,Rengar,Vladimir,Varus,Tahm Kench,1
1487,2017,2472-2371,LSPL,Young Miracles,Red,Galio,Fiora,Elise,Kassadin,Syndra,Jayce,Gragas,Taliyah,Ashe,Lulu,0
1488,2017,2472-2372,LSPL,Game Talents,Blue,Caitlyn,Jayce,Thresh,Braum,Zyra,Renekton,Zac,Kassadin,Kalista,Tahm Kench,0
1489,2017,2472-2372,LSPL,Young Miracles,Red,Galio,Kennen,Fiora,Vladimir,Orianna,Shen,Elise,Lucian,Varus,Rakan,1
1490,2017,2472-2376,LSPL,Young Miracles,Blue,Kennen,Fiora,Kassadin,Vladimir,Syndra,Renekton,Gragas,Corki,Caitlyn,Shen,1
1491,2017,2472-2376,LSPL,Game Talents,Red,Thresh,Jayce,Zac,Zyra,Blitzcrank,Lucian,Elise,Galio,Jhin,Bard,0
1492,2017,2473-2377,LSPL,DS Gaming,Blue,Lee Sin,Zilean,Gragas,Shen,Renekton,Galio,Graves,Kassadin,Kog'Maw,Braum,0
1493,2017,2473-2377,LSPL,Legend Dragon,Red,Syndra,Taliyah,Zac,Thresh,Fiora,Jarvan IV,Elise,Jayce,Caitlyn,Lulu,1
1494,2017,2473-2379,LSPL,DS Gaming,Blue,Caitlyn,Galio,Kassadin,Twitch,Kog'Maw,Renekton,Elise,Jayce,Ashe,Bard,0
1495,2017,2473-2379,LSPL,Legend Dragon,Red,Syndra,Taliyah,Zac,Braum,Ahri,Shen,Gragas,Zilean,Jinx,Tahm Kench,1
1496,2017,2474-2397,LSPL,Young Glory,Blue,Kassadin,Kalista,Elise,Orianna,Fiora,Camille,Zac,Galio,Caitlyn,Leona,1
1497,2017,2474-2397,LSPL,Team Fighter,Red,Thresh,Syndra,Rumble,Braum,Tahm Kench,Shen,Jarvan IV,Taliyah,Ashe,Blitzcrank,0
1498,2017,2474-2398,LSPL,Team Fighter,Blue,Camille,Zac,Thresh,Tahm Kench,Viktor,Rumble,Elise,Talon,Xayah,Lulu,0
1499,2017,2474-2398,LSPL,Young Glory,Red,Kassadin,Galio,Kalista,Rakan,Jayce,Kennen,Gragas,Karma,Caitlyn,Braum,1
1500,2017,2475-2399,LSPL,Royal Club,Blue,Cassiopeia,Zilean,Gragas,Shen,Renekton,Camille,Lee Sin,Taliyah,Caitlyn,Tahm Kench,0
1501,2017,2475-2399,LSPL,Legend Dragon,Red,Kassadin,Zac,Galio,LeBlanc,Fiora,Jarvan IV,Elise,Karma,Jinx,Lulu,1
1502,2017,2475-2400,LSPL,Legend Dragon,Blue,Syndra,Taliyah,Galio,Kennen,LeBlanc,Camille,Gragas,Azir,Jinx,Tahm Kench,0
1503,2017,2475-2400,LSPL,Royal Club,Red,Karma,Zilean,Zac,Shen,Lulu,Jarvan IV,Elise,Cassiopeia,Caitlyn,Brand,1
1504,2017,2475-2401,LSPL,Royal Club,Blue,Zilean,Karma,Lulu,Tahm Kench,Shen,Fiora,Elise,Fizz,Caitlyn,Braum,0
1505,2017,2475-2401,LSPL,Legend Dragon,Red,Syndra,Zac,Galio,Cassiopeia,Kassadin,Gangplank,Gragas,LeBlanc,Jinx,Zyra,1
1506,2017,2476-2402,LSPL,Vici Gaming,Blue,Taliyah,Gragas,Zac,Renekton,Lucian,Kennen,Kha'Zix,Galio,Twitch,Alistar,0
1507,2017,2476-2402,LSPL,Young Miracles,Red,Tahm Kench,Caitlyn,Thresh,Braum,Lulu,Jayce,Elise,Orianna,Varus,Rakan,1
1508,2017,2476-2403,LSPL,Vici Gaming,Blue,Taliyah,Elise,Zac,Lucian,Syndra,Jayce,Rek'Sai,Kassadin,Varus,Braum,0
1509,2017,2476-2403,LSPL,Young Miracles,Red,Tahm Kench,Caitlyn,Galio,Karma,Kennen,Renekton,Gragas,Orianna,Xayah,Rakan,1
1510,2017,2477-2404,LSPL,DS Gaming,Blue,Gragas,Jayce,Galio,Kalista,Varus,Camille,Rek'Sai,Orianna,Caitlyn,Braum,1
1511,2017,2477-2404,LSPL,Team Hurricane,Red,Graves,Tahm Kench,Zac,Fiora,Jarvan IV,Renekton,Elise,Taliyah,Kog'Maw,Thresh,0
1512,2017,2477-2405,LSPL,Team Hurricane,Blue,Camille,Kassadin,Syndra,Tahm Kench,Braum,Fiora,Gragas,Ekko,Xayah,Rakan,0
1513,2017,2477-2405,LSPL,DS Gaming,Red,Caitlyn,Galio,Zac,Jayce,Zilean,Renekton,Lee Sin,Orianna,Varus,Bard,1
1514,2017,2478-2406,LSPL,Moss Seven Club,Blue,Kassadin,Kennen,Caitlyn,Kalista,Ashe,Jarvan IV,Gragas,LeBlanc,Varus,Lulu,0
1515,2017,2478-2406,LSPL,Oh My God Academy,Red,Zac,Galio,Elise,Braum,Tahm Kench,Renekton,Rek'Sai,Vladimir,Jinx,Thresh,1
1516,2017,2478-2407,LSPL,Oh My God Academy,Blue,Kennen,Ashe,Elise,Braum,LeBlanc,Renekton,Kha'Zix,Malzahar,Caitlyn,Tahm Kench,1
1517,2017,2478-2407,LSPL,Moss Seven Club,Red,Thresh,Galio,Zac,Rumble,Gangplank,Shen,Lee Sin,Syndra,Jhin,Karma,0
1518,2017,2479-2408,LSPL,Game Talents,Blue,LeBlanc,Thresh,Zac,Kassadin,Syndra,Jax,Elise,Taliyah,Caitlyn,Tahm Kench,1
1519,2017,2479-2408,LSPL,Joy Dream,Red,Kennen,Fiora,Galio,Lucian,Rumble,Renekton,Gragas,Orianna,Varus,Zyra,0
1520,2017,2479-2409,LSPL,Joy Dream,Blue,Kennen,Fiora,Elise,Kassadin,Lulu,Gragas,Kha'Zix,Galio,Twitch,Tahm Kench,0
1521,2017,2479-2409,LSPL,Game Talents,Red,LeBlanc,Thresh,Varus,Renekton,Syndra,Lucian,Zac,Mordekaiser,Caitlyn,Braum,1
1522,2017,2480-2410,LSPL,Young Miracles,Blue,Galio,Jayce,Tahm Kench,Orianna,Braum,Shen,Gragas,Ekko,Caitlyn,Rakan,1
1523,2017,2480-2410,LSPL,Royal Club,Red,Renekton,Thresh,Zac,Kennen,Kassadin,Fiora,Elise,Syndra,Varus,Jarvan IV,0
1524,2017,2480-2411,LSPL,Royal Club,Blue,Galio,Tahm Kench,Varus,Renekton,Kennen,Gragas,Kha'Zix,Jayce,Xayah,Lulu,0
1525,2017,2480-2411,LSPL,Young Miracles,Red,Caitlyn,Thresh,Zac,Orianna,Kassadin,Shen,Elise,Corki,Ashe,Rakan,1
1526,2017,2481-2412,LSPL,Vici Gaming,Blue,Thresh,Elise,Syndra,Lulu,Zyra,Renekton,Zac,Orianna,Kog'Maw,Rakan,1
1527,2017,2481-2412,LSPL,Young Glory,Red,Galio,Caitlyn,Karma,Kennen,Ashe,Rumble,Gragas,Viktor,Xayah,Braum,0
1528,2017,2481-2413,LSPL,Young Glory,Blue,Karma,Orianna,Galio,Braum,Rakan,Renekton,Gragas,Fizz,Caitlyn,Tahm Kench,0
1529,2017,2481-2413,LSPL,Vici Gaming,Red,Thresh,Elise,Zac,Camille,Viktor,Kennen,Rek'Sai,Syndra,Kog'Maw,Nunu & Willump,1
1530,2017,2482-2415,LSPL,Team Fighter,Blue,Caitlyn,Gragas,Zac,Zilean,Karma,Renekton,Elise,Orianna,Xayah,Rakan,0
1531,2017,2482-2415,LSPL,Legend Dragon,Red,Blitzcrank,Thresh,Galio,Rumble,Taliyah,Shen,Rek'Sai,Azir,Lucian,Lulu,1
1532,2017,2482-2417,LSPL,Team Fighter,Blue,Gragas,Zac,Shen,Tahm Kench,Jinx,Renekton,Elise,Kassadin,Caitlyn,Nami,0
1533,2017,2482-2417,LSPL,Legend Dragon,Red,Galio,Thresh,Blitzcrank,LeBlanc,Syndra,Jarvan IV,Rek'Sai,Zilean,Kog'Maw,Lulu,1
1534,2017,2483-2421,LSPL,Team Hurricane,Blue,LeBlanc,Lee Sin,Gragas,Kassadin,Syndra,Rumble,Jarvan IV,Orianna,Caitlyn,Tahm Kench,0
1535,2017,2483-2421,LSPL,Moss Seven Club,Red,Renekton,Galio,Zac,Jayce,Fiora,Kled,Elise,Corki,Kalista,Thresh,1
1536,2017,2483-2422,LSPL,Team Hurricane,Blue,LeBlanc,Kalista,Lee Sin,Kassadin,Corki,Fiora,Gragas,Ekko,Caitlyn,Alistar,0
1537,2017,2483-2422,LSPL,Moss Seven Club,Red,Renekton,Galio,Zac,Braum,Tahm Kench,Kennen,Elise,Vladimir,Kog'Maw,Thresh,1
1538,2017,2484-2423,LSPL,Joy Dream,Blue,Fiora,Kassadin,Caitlyn,Tahm Kench,Braum,Renekton,Lee Sin,LeBlanc,Jhin,Thresh,1
1539,2017,2484-2423,LSPL,DS Gaming,Red,Elise,Zac,Galio,Xayah,Kalista,Camille,Rek'Sai,Syndra,Varus,Rakan,0
1540,2017,2484-2424,LSPL,DS Gaming,Blue,LeBlanc,Elise,Renekton,Gragas,Kassadin,Jax,Rek'Sai,Syndra,Caitlyn,Tahm Kench,1
1541,2017,2484-2424,LSPL,Joy Dream,Red,Fiora,Zac,Galio,Camille,Jayce,Kled,Lee Sin,Orianna,Varus,Thresh,0
1542,2017,2484-2425,LSPL,Joy Dream,Blue,Fiora,Caitlyn,Rek'Sai,Graves,Kha'Zix,Kennen,Nunu & Willump,Galio,Ashe,Tahm Kench,0
1543,2017,2484-2425,LSPL,DS Gaming,Red,LeBlanc,Elise,Zac,Gragas,Rengar,Renekton,Jarvan IV,Kassadin,Kog'Maw,Thresh,1
